handle,page_n,ne,type_ne
10419/177269,27,Federal Ministry for Education
10419/177269,27,Grant Number
10419/177269,27,Grant No.01PW11014
10419/177271,26,German National Academic Foundation
10419/177278,1,Austrian Science Fund
10419/177278,1,Grant W1229
10419/177278,1,Grant W1229
10419/177278,1,FWF
10419/177380,37,distribution decisions of OC retailers
10419/177389,12,funded 7th Framework Programme projects
10419/177389,12,OpenLab initiative
10419/177389,12,Kazan Federal University
10419/177389,12,RICISTRADE
10419/177389,12,HERCULES
10419/177389,12,SIFCAS
10419/177389,12,SIGMA
10419/177389,12,VOLANTE
10419/177389,12,ERC
10419/177389,12,BALTRAK
10419/177836,26,such Jubilees
10419/178248,11,Programs Initiation
10419/178248,11,CONICYT
10419/178250,10,Spanish Ministry of Economy
10419/178250,10,Ibero - American Programme for Science
10419/178250,10,grant TRA2013-48180-C3-P
10419/178250,10,Grant 2014-CTP-00001
10419/178250,10,Grant 3CAN2014-3758
10419/178250,10,CAN
10419/178265,13,COMEX project
10419/178265,13,Belgian Science Policy Oﬃce
10419/178265,13,Belgian F.R.S.-FNRS
10419/178265,13,Senior Research Associates
10419/178265,13,CONICYT Becas Chile
10419/178265,13,COMEX
10419/178265,13,ICT
10419/178265,13,CONICYT
10419/178430,12,Jahir Lombana
10419/178430,12,Master studies
10419/178430,12,DAAD
10419/178430,12,KAAD
10419/178434,283,Financing Constraints for R&D
10419/178434,283,German Manufacturing Firms
10419/178434,283,ZEW
10419/178449,7,Miss Bayer
10419/178455,118,GDP
10419/178552,14,Applied Statistics
10419/178552,14,University of Cape Town
10419/178556,22,Grant No.90313
10419/178556,22,NRF
10419/178557,20,Social Sciences and Humanities Research Council of Canada
10419/178557,20,Certified Management Accounting Society of British Columbia
10419/178559,16,Basel III
10419/178559,16,III
10419/178560,26,Italian Ministry of Research PRIN2013–2015
10419/178560,26,Multivariate Statistical Methods for Risk Assessment
10419/178560,26,2011 Sapienza University of Rome Research Project
10419/178560,26,Carlo Giannini Research Fellowship
10419/178560,26,MISURA
10419/178561,29,Boston University Physics department
10419/178561,29,Boston University Physics Department
10419/178561,29,Polymer Studies
10419/178561,29,Boston University
10419/178561,29,DYK
10419/178563,25,New Economic Thinking
10419/178563,25,Grant INO13-00011
10419/178565,15,ANN models
10419/178565,15,second ANN output values
10419/178565,15,based research of MAPE
10419/178565,15,ANN
10419/178565,15,MAPE
10419/178566,13,Liaoning Excellent Talents
10419/178567,5,Australian Research Council
10419/178567,5,National Science Council of Taiwan
10419/178569,5,Swiss Finance Institute
10419/178569,5,Grant 153135
10419/178571,12,Gaussian copula
10419/178573,16,Australian Research Council
10419/178575,23,project MISURA
10419/178575,23,Risk Assessment
10419/178575,23,MIUR
10419/178575,23,PRIN
10419/178579,20,Global Association of Risk Professionals
10419/178579,20,Probability of Default Ratings
10419/178579,20,Non - Financial Speculative - Grade Corporate Obligors
10419/178579,20,United States
10419/178579,20,GARP
10419/178580,8,national natural science foundation of China
10419/178580,8,Jiangsu province
10419/178582,18,Danish Council for Strategic Research
10419/178582,18,ARM
10419/178582,18,FRM
10419/178582,18,Grant No.10-092299
10419/178582,18,DSF
10419/178589,20,Central Bank ’s initiative
10419/178589,20,National Natural Science Foundation of China
10419/178589,20,Grant No.71173077
10419/178589,20,NSFC
10419/178590,23,SBA staff for support
10419/178590,23,based System
10419/178590,23,Security Engineering for Cloud Computing
10419/178590,23,SBA
10419/178592,21,Swiss State Secretariat for Education
10419/178592,21,European COST network
10419/178592,21,COST
10419/178596,6,FRQNT
10419/178596,6,NSERC
10419/178631,10,project fund MA
10419/178631,10,WWTF
10419/178672,33,Ethical Standards
10419/178692,13,GNFM and GNAMPA groups of INdAM
10419/178692,13,MIUR project “ Optimal mass transportation
10419/178692,13,GNFM
10419/178692,13,GNAMPA
10419/178692,13,MIUR
10419/179039,14,federal - State Marketing Improvement Programs USDA
10419/179039,14,USDA
10419/179039,14,STEC
10419/179039,14,CAP
10419/179045,17,following Brazilian Agencies
10419/179045,17,CAPES
10419/179051,16,Dawkah area
10419/179052,13,Italian Ministry of Agriculture
10419/179052,13,PAAF
10419/179053,16,Regional program of Western Greece
10419/179053,16,"Operational Program "" Education and Lifelong Learning"
10419/179053,16,Research Funding Program
10419/179053,16,ESF
10419/179053,16,NSRF
10419/179054,13,Barilla G. e R. Fratelli s.p.a
10419/179055,15,Tertiary Education Trust Fund
10419/179055,15,Institute of Food
10419/179055,15,"Security , Environmental Resources and Agricultural Research , Federal University of Agriculture"
10419/179055,15,TETFUND
10419/179055,15,IFSERAR
10419/179055,15,FUNAAB
10419/179060,7,International Food Policy Research Institute
10419/179060,7,AGRODEP
10419/179062,18,Research Council of Norway
10419/179062,18,CCRIF
10419/179062,18,ARC
10419/179065,21,financial support of USAID
10419/179065,21,Africa Rice Center
10419/179065,21,USAID
10419/179069,20,Agricultural Research
10419/179069,20,data Author
10419/179069,20,1International Maize and Wheat Improvement Center
10419/179069,20,IFAD
10419/179069,20,NASFAM
10419/179069,20,CIMMYT
10419/179069,20,ICRAF
10419/179073,19,Genome Canada
10419/179073,19,grant No.2313
10419/179074,8,IIED
10419/179077,17,Fondazione Cariplo
10419/179077,17,Città Metropolitana di MilaNo.and
10419/179079,22,Bayer Crop Science AG
10419/179079,22,Federal Ministry for Economic Cooperation
10419/179079,22,FOODSECURE
10419/179082,15,International Food Policy Research Institute
10419/179082,15,IFPRI
10419/179084,22,Irish Department of Agriculture Food
10419/179087,14,14 of 14 Acknowledgements
10419/179087,14,National University of Litoral
10419/179087,14,Catholic University of Santa Fe
10419/179087,14,CAID
10419/179089,26,International Funds for Agricultural Development
10419/179089,26,IFAD
10419/179089,26,USAID
10419/179095,20,Agri - products Industry Network
10419/179096,24,24 of 25 Acknowledgements
10419/179096,24,Michigan State University Graduate School
10419/179096,24,International Agriculture
10419/179096,24,Philippine Institute for Development Studies
10419/179096,24,Ms. Ching Baltazar
10419/179096,24,research assistance of Gee Lavina - Moral
10419/179097,20,Chi - square tests
10419/179097,20,SER A
10419/179097,20,NA NA NA
10419/179097,20,Australian Centre for International Agricultural Research
10419/179097,20,International Maize and Wheat Improvement Center
10419/179097,20,Sustainable Intensification of Maize - Legume Cropping Systems
10419/179097,20,Southern Africa ( SIMLESA ) program
10419/179097,20,Grant CSE/2009/024
10419/179097,20,Grant FSC/2012/024
10419/179097,20,International Fund for Agricultural Development
10419/179097,20,Grant COFIN - ECG-54 - CIMMYT
10419/179097,20,CGIAR program on MAIZE
10419/179097,20,Grant CSE/2009/024
10419/179097,20,Grant FSC/2012/024
10419/179097,20,Grant COFIN-ECG-54-CIMMYT
10419/179097,20,SER
10419/179097,20,ACIAR
10419/179097,20,CIMMYT
10419/179097,20,SIMLESA
10419/179097,20,IFAD
10419/179097,20,CGIAR
10419/179097,20,MAIZE
10419/179097,20,CRP
10419/179098,13,Constant Vuong test
10419/179098,13,standard Poisson regression model
10419/179098,13,Federal Ministry of Education
10419/179098,13,Federal Ministry for Economic Cooperation
10419/179098,13,ZIP
10419/179098,13,HORTINLEA
10419/179100,11,de l’Union Europeenne
10419/179100,11,Eur J Law Econ
10419/179100,11,French fluid milk market
10419/179104,11,European Regional Development Fund research project
10419/179104,11,BIOPOLIS
10419/179105,13,Southern Agricultural Research Institute
10419/179108,9,DFG
10419/179130,11,Bijzonder Onderzoeksfonds
10419/179131,9,Army Research Ofﬁce Award No.#W911NF-11
10419/179131,9,Air Force Ofﬁce of Scientiﬁc Research Award No
10419/179132,19,Economic Science Institute
10419/179135,12,Physical and Social Economic Phenomena
10419/179135,12,Federico II
10419/179135,12,STAR
10419/179135,12,GNAMPA
10419/179139,13,Competence Development Fund of Southern Norway
10419/179142,9,Fundación Ramón Areces
10419/179142,9,Grant ECO2015
10419/179142,9,Grant ECO2015-67901-P
10419/179142,9,FEDER
10419/179143,6,7 Acknowledgments
10419/179146,11,Goethe University Frankfurt
10419/179146,11,Ana Andrijevik
10419/179146,11,Ferdinand von Siemens
10419/179148,19,Agence Nationale de la Recherche for funding
10419/179148,19,IAST
10419/179148,19,IDEX
10419/179154,17,Heike Hennig - Schmidt
10419/179154,17,Deutsche Forschungsgemeinschaft
10419/179154,17,CHV
10419/179154,17,TMR
10419/179154,17,ENDEAR
10419/179154,17,IRECOHEX
10419/179157,12,Emil Aaltosen Säätiö
10419/179158,20,Institut Universitaire de France
10419/179159,11,Florida International University
10419/179160,12,European Commission
10419/179160,12,ERC Advanced Investigator Grant ‘ Momentum
10419/179160,12,Grant No.324247
10419/179160,12,ERC
10419/179162,16,JSPS KAKENHI Grants number JP23530231
10419/179162,16,JSPS
10419/179162,16,KAKENHI
10419/179163,6,German Research Foundation
10419/179163,6,TU Dresden
10419/179164,11,DFG Cluster of Excellence
10419/179164,11,DFG
10419/179166,11,Templeton World Charity Foundation
10419/179166,11,Defense Advanced Research Projects Agency NGS2 program
10419/179166,11,National Institutions of Health
10419/179166,11,grant No.TWCF0209
10419/179166,11,grant No.D17AC00005
10419/179166,11,grant No.P30-AG034420
10419/179168,15,U.S. Air Force Ofﬁce of Scientiﬁc Research
10419/179168,15,NSF grant
10419/179168,15,grant No.FA9550-17-1-0259
10419/179168,15,grant DMS
10419/179168,15,grant FA9550-17-1-0073
10419/179168,15,NSF
10419/179168,15,DMS
10419/179168,15,AFOSR
10419/179171,22,National Science Foundation grant SES-0752662
10419/179171,22,grant SES-0752662
10419/179172,19,Open Access publishing
10419/179173,9,grant No.SES-0849551
10419/179175,16,LUSK Center for Real State
10419/179175,16,Banco de Santander - URJC for ﬁnancial support
10419/179175,16,LUSK
10419/179175,16,USC
10419/179175,16,URJC
10419/179177,13,15 Acknowledgments
10419/179177,13,Marie Curie International Outgoing Fellowship
10419/179177,13,7th European Community Framework Program
10419/179177,13,grant agreement No.627816 - dunharrow
10419/179177,13,grant agreement No.627816-
10419/179179,9,Department of Defense
10419/179179,9,NCI
10419/179181,22,NSF grant numbers
10419/179181,22,NSF
10419/179181,22,NCI
10419/179183,16,Düsseldorf Institute of Competition
10419/179186,4,Knowledge Unlatched initiative for open access publishing
10419/179187,12,J. C. Fellowship
10419/179187,12,grant DST-SR-S2/JCB-24/2005
10419/179190,13,18 Acknowledgments
10419/179190,13,Melbourne School of Psychological Sciences
10419/179190,13,Australian Postgraduate Award
10419/179191,54,No.external funding
10419/179191,54,Ennio Bilancini
10419/179192,9,Marie Curie International Outgoing Fellowship
10419/179192,9,7th European Community Framework Program
10419/179192,9,grant agreement No.627816 - dunharrow
10419/179192,9,grant agreement No.627816-
10419/179243,10,Natural Science Foundation of China
10419/179243,10,Grant No
10419/179243,10,Central Universities
10419/179243,10,Grant No.2018ZD14
10419/179243,10,"NCEPU "" Double First - Class "" Graduate Talent Cultivation Program"
10419/179243,10,Grant N
10419/179243,10,Grant No.2018ZD14
10419/179243,10,NCEPU
10419/179968,1,Julio López - Laborda
10419/179968,1,XXI Spanish Meeting of Public Economics
10419/179968,1,AECID - CEF Workshop on Microsimulation
10419/179968,1,financial support of Spanish Ministry of Economy
10419/179968,1,JEL
10419/179968,1,ETI
10419/179968,1,XXI
10419/179968,1,CEF
10419/179971,1,Economic integration
10419/179971,1,Universiti Sains
10419/179971,1,Teaching Fellowship
10419/179971,1,JEL
10419/179971,1,USM
10419/180077,20,Economics 177 Funding
10419/180077,20,National Bank of Poland
10419/180078,13,Doctoral School of Economics
10419/180078,13,European Social Fund
10419/180079,15,Doctoral School of Economics
10419/180079,15,European Social Fund
10419/180080,13,Spanish Ministry of Economy
10419/180083,15,National Science Center
10419/180083,15,Decision No.2013/09
10419/180084,15,European Commission
10419/180084,15,grant No.611259
10419/180085,19,Polish National Science Centre
10419/180089,18,Financial stability review
10419/180090,13,decision number DEC-2013/11 / D / HS4/03840
10419/180093,17,Autoritatea Nationala pentru Cercetare Stiintiﬁca
10419/180093,17,CNCS
10419/180095,16,Directorate General for Employment
10419/180095,16,European Commission
10419/180095,16,grant No.VS/2011/0445
10419/180095,16,EUROMOD
10419/180096,22,Eesti Teadusagentuur
10419/180096,22,grant No.IUT20-49
10419/180096,22,grant No.613256
10419/180096,22,TVERDOSTUP
10419/180096,22,AND
10419/180096,22,MASSO
10419/180099,12,National Science Centre of Poland
10419/180099,12,contributors Tinatin Akhvlediani
10419/180099,12,PhD candidate
10419/180099,12,Economic Sciences
10419/180099,12,Indiana University
10419/180099,12,BALTIC
10419/180099,12,JOURNAL
10419/180099,12,ECONOMICS
10419/180103,15,National Science Centre Poland
10419/180106,23,National Science Center
10419/180106,23,Narodowe Centrum Nauki
10419/180106,23,contributors Dariusz Filip
